url;ID;Operacion;Propiedad;Titulo;Currency;Precio;Ubicacion;Antiguedad;Superficie total;Superficie útil;Dormitorios;Baños
https://www.portalinmobiliario.com/MLC-2740572692-casa-en-punta-arenas-remate-13-de-diciembre-de-2024-_JM;2740572692;Venta;Casas;Casa En Punta Arenas Remate 13 De Diciembre De 2024;CLP;55000000;Fernando Ferrer Fernández 1756, Punta Arenas, Magallanes Y La Antártica Chilena, Chile, Punta Arenas, Magallanes;;111;44;3;1
https://www.portalinmobiliario.com/MLC-1532409353-hasta-un-100-financiamiento-casa-3d-3b-punta-arenas-_JM;1532409353;Venta;Casas;Hasta Un 100% Financiamiento, Casa 3d 3b Punta Arenas;UF;8037;Conjunto Alto Bulnes Sn, Punta Arenas, Magallanes;;238;115;3;3
https://www.portalinmobiliario.com/MLC-2751298908-casa-3d-3b-conjunto-alto-bulnes-punta-arenas-_JM;2751298908;Venta;Casas;Casa 3d 3b Conjunto Alto Bulnes, Punta Arenas;UF;8037;Punta Arenas, Punta Arenas, Magallanes;;238;115;3;2
https://www.portalinmobiliario.com/MLC-2677425376-casa-sector-explotadora-punta-arenas-_JM;2677425376;Venta;Casas;Casa Sector Explotadora, Punta Arenas;CLP;245000000;Enrique Abello 701, 6211134 Punta Arenas, Magallanes Y La Antártica Chilena, Chile, Punta Arenas, Magallanes;0;240;141;3;2
https://www.portalinmobiliario.com/MLC-2747586418-hasta-un-100-financiamiento-casa-3d-2b-condominio-patagonia-_JM;2747586418;Venta;Casas;Hasta Un 100% Financiamiento Casa 3d 2b Condominio Patagonia;UF;5504;Rómulo Correa 0945, Punta Arenas, Magallanes;;194;90;3;2
https://www.portalinmobiliario.com/MLC-2658602908-propiedad-en-centro-de-punta-arenas-_JM;2658602908;Venta;Casas;Propiedad En Centro De Punta Arenas;CLP;250000000;Maipú 571, Punta Arenas, Chile, Punta Arenas, Magallanes;0;312.5;140;3;1
https://www.portalinmobiliario.com/MLC-1520188615-casa-villa-las-nieves-punta-arenas-_JM;1520188615;Venta;Casas;Casa Villa Las Nieves, Punta Arenas;CLP;145000000;Avenida Los Generales 0679, Magallanes, Punta Arenas, Chile, Punta Arenas, Magallanes;;160;91;3;1
https://www.portalinmobiliario.com/MLC-2756621838-propiedad-con-dos-casas-en-punta-arenas-_JM;2756621838;Venta;Casas;Propiedad Con Dos Casas En Punta Arenas;CLP;164000000;Rafael Sotomayor 0181, 6212471 Punta Arenas, Magallanes Y La Antártica Chilena, Chile, Punta Arenas, Magallanes;20;315;315;4;2
https://www.portalinmobiliario.com/MLC-2549690802-dbs-propiedades-vende-hermosa-casa-de-2-piso-6d2b-uf-5990-_JM;2549690802;Venta;Casas;Dbs Propiedades Vende Hermosa Casa De 2 Piso 6d/2b Uf 5990;UF;5990;Cirujano Guzmán 124, Punta Arenas, Magallanes;;400;290;6;2
https://www.portalinmobiliario.com/MLC-1548429337-casa-a-pasos-de-unimarc-espana-_JM;1548429337;Venta;Casas;Casa A Pasos De Unimarc España;UF;6052;Espana - Av. España 01212, Magallanes, Punta Arenas, Punta Arenas, Magallanes;1.980;115;200;4;2
https://www.portalinmobiliario.com/MLC-1542590463-casa-de-1-piso-en-punta-arenas-_JM;1542590463;Venta;Casas;Casa De 1 Piso En Punta Arenas;CLP;110000000;Avenida Circunvalación General Ramón Cañas Montalva 2356, 6203078 Punta Arenas, Magallanes Y La Antártica Chilena, Chile, Punta Arenas, Magallanes;5;200;200;2;1
https://www.portalinmobiliario.com/MLC-1538147899-vendo-casa-gran-oportunidad-punta-arenas-_JM;1538147899;Venta;Casas;Vendo Casa, Gran Oportunidad Punta Arenas;CLP;85000000;Los Albatros 1200 - 1500, Punta Arenas, Magallanes;;100;85;4;1
https://www.portalinmobiliario.com/MLC-1549087729-vende-amplia-casa-sector-sur-parenas-_JM;1549087729;Venta;Casas;Vende Amplia Casa Sector Sur P.arenas;UF;25500;Punta Arenas, Punta Arenas, Magallanes;;900;380;4;4
https://www.portalinmobiliario.com/MLC-1517929941-vende-casa-4d5b4-estbarrio-croata-sector-residenparenas-_JM;1517929941;Venta;Casas;Vende Casa 4d/5b,4 Est.barrio Croata Sector Residen.p.arenas;UF;15000;Calle Lautaro Navarro, Punta Arenas, Magallanes;;500;400;4;5
https://www.portalinmobiliario.com/MLC-1552856987-casa-sector-valle-las-lengas-en-punta-arenas-_JM;1552856987;Venta;Casas;Casa Sector Valle Las Lengas En Punta Arenas;UF;5790;Chile, Punta Arenas, Magallanes;2;155;85;3;2
https://www.portalinmobiliario.com/MLC-2751925326-departamento-en-arriendo-_JM;2751925326;Arriendo;Departamentos;Departamento En Arriendo;CLP;730000;Avda. Los Flamencos -avda. Frei Mirador Del Bosque I, Punta Arenas, Magallanes;1;61;61;2;2
https://www.portalinmobiliario.com/MLC-1546793875-departamento-ubicado-en-condominio-en-el-sector-norte-_JM;1546793875;Arriendo;Departamentos;Departamento Ubicado En Condominio En El Sector Norte;CLP;900000;Departamento Ubicado En Condominio En El Sector Norte, Punta Arenas, Magallanes;1;83;78;3;2
https://www.portalinmobiliario.com/MLC-1549178931-hornillas-esquina-bulnes-_JM;1549178931;Arriendo;Departamentos;Hornillas Esquina Bulnes;CLP;1000000;Hornillas Esquina Bulnes, Punta Arenas, Magallanes;0;88;88;3;2
https://www.portalinmobiliario.com/MLC-2754759148-condominio-mirador-del-bosque-ii-avda-frei-los-flamencos-_JM;2754759148;Arriendo;Departamentos;Condominio Mirador Del Bosque Ii Avda Frei - Los Flamencos;CLP;800000;Los Flamencos - Avda. Frei, Punta Arenas, Magallanes;0;53.92;53.92;2;2
https://www.portalinmobiliario.com/MLC-2754835120-depto-semi-amoblado-mirador-del-bosque-ii-_JM;2754835120;Arriendo;Departamentos;Depto. Semi Amoblado Mirador Del Bosque Ii;CLP;870000;Los Flamencos- Avda. Frei Hospital Clínico, Punta Arenas, Magallanes;0;45;45;2;1
https://www.portalinmobiliario.com/MLC-1547515027-condominio-mirador-del-bosque-i-avda-frei-los-flamencos-_JM;1547515027;Arriendo;Departamentos;Condominio Mirador Del Bosque I Avda Frei - Los Flamencos;UF;18;Los Flamencos - Avda. Frei, Punta Arenas, Magallanes;1;45.8;45.8;2;1
https://www.portalinmobiliario.com/MLC-1552354773-departamento-a-estrenar-2d-1b-estacionamiento-sector-sur-_JM;1552354773;Arriendo;Departamentos;Departamento A Estrenar 2d 1b Estacionamiento Sector Sur;CLP;530000;Manuel Menendez, Punta Arenas, Magallanes;1;50;50;2;1
https://www.portalinmobiliario.com/MLC-1542651643-departamento-amoblado-en-el-corazon-de-punta-arena-_JM;1542651643;Arriendo;Departamentos;Departamento Amoblado En El Corazón De Punta Arena...;CLP;680000;Punta Arenas, Punta Arenas, Magallanes;24;50;50;2;1
https://www.portalinmobiliario.com/MLC-2745505916-espectacular-departamento-en-townhouse-_JM;2745505916;Arriendo;Departamentos;Espectacular Departamento En Townhouse;CLP;750000;Punta Arenas, Punta Arenas, Magallanes;1;65;65;2;2
https://www.portalinmobiliario.com/MLC-1538304831-departamento-en-el-centro-de-la-ciudad-_JM;1538304831;Arriendo;Departamentos;Departamento En El Centro De La Ciudad;CLP;780000;Punta Arenas, Punta Arenas, Magallanes;44;90;90;3;2
https://www.portalinmobiliario.com/MLC-1546793143-se-arrienda-cabana-_JM;1546793143;Arriendo;Departamentos;Se Arrienda Cabaña;CLP;550000;Armando Sanhueza, Punta Arenas, Magallanes;0;50;25;1;1
https://www.portalinmobiliario.com/MLC-2761875268-muy-centrico-comodo-monoambiente-amoblado-todo-incuido-_JM;2761875268;Arriendo;Departamentos;Muy Céntrico, Cómodo Monoambiente Amoblado, Todo Incuído.;CLP;600000;Pdte. Jorge Montt 934, Punta Arenas, Magallanes;;500;38;1;1
https://www.portalinmobiliario.com/MLC-1549166315-ruta-9-norte-km-12-con-pasaje-anubis-_JM;1549166315;Arriendo;Casas;Ruta 9 Norte. Km. 12 Con Pasaje Anubis;UF;48;Ruta 9 Norte Km.12 - Pasaje Anubis, Punta Arenas, Magallanes;30;5000;370;5;3
https://www.portalinmobiliario.com/MLC-2741811964-casa-en-arriendo-de-5-dorm-en-punta-arenas-_JM;2741811964;Arriendo;Casas;Casa En Arriendo De 5 Dorm. En Punta Arenas;CLP;3000000;Ruta 9 Sur, Punta Arenas, Magallanes;0;900;380;5;5
https://www.portalinmobiliario.com/MLC-2775526002-hermosa-propiedad-en-el-centro-de-puq-3d-3b-est-quincho-_JM;2775526002;Arriendo;Casas;Hermosa Propiedad En El Centro De Puq 3d 3b Est Quincho;CLP;1200000;Armando Sanhuza, Punta Arenas, Magallanes;34;200;0;3;3
https://www.portalinmobiliario.com/MLC-2772801336-casa-en-arriendo-de-3-dorm-en-punta-arenas-_JM;2772801336;Arriendo;Casas;Casa En Arriendo De 3 Dorm. En Punta Arenas;CLP;800000;Ojo Bueno, Punta Arenas, Magallanes;4;5600;90;3;1
https://www.portalinmobiliario.com/MLC-2744462326-casa-amoblada-en-arriendo-con-hermosa-vista-a-el-e-_JM;2744462326;Arriendo;Casas;Casa Amoblada En Arriendo Con Hermosa Vista A El E...;CLP;2000000;Punta Arenas, Punta Arenas, Magallanes;18;5000;236;3;2
https://www.portalinmobiliario.com/MLC-2760223502-amplia-propiedad-en-arriendo-_JM;2760223502;Arriendo;Casas;Amplia Propiedad En Arriendo;UF;90;Punta Arenas, Punta Arenas, Magallanes;65;600;500;11;3
https://www.portalinmobiliario.com/MLC-2764569218-casa-en-arriendo-sector-norte-_JM;2764569218;Arriendo;Casas;Casa En Arriendo Sector Norte;CLP;1500000;Punta Arenas, Punta Arenas, Magallanes;34;250;215;3;2
https://www.portalinmobiliario.com/MLC-1537058169-amplia-casa-en-sector-residencian-en-punta-arenas-_JM;1537058169;Arriendo;Casas;Amplia Casa En Sector Residencian En Punta Arenas;CLP;1800000;Punta Arenas, Punta Arenas, Magallanes;15;205;154;4;4
https://www.portalinmobiliario.com/MLC-1540761447-excelente-casa-en-arriendo-_JM;1540761447;Arriendo;Casas;Excelente Casa En Arriendo;CLP;950000;Punta Arenas, Punta Arenas, Magallanes;8;400;161;5;3
https://www.portalinmobiliario.com/MLC-1546092199-casa-en-arriendo-a-pasos-de-prat-excelente-estado-_JM;1546092199;Arriendo;Casas;Casa En Arriendo A Pasos De Prat, Excelente Estado.;CLP;525000;Casa En Arriendo A Pasos De Prat, Excelente Estado., Punta Arenas, Magallanes;4;80;80;3;2
https://www.portalinmobiliario.com/MLC-1551302189-algarrobo-arrienda-casa-amplia-cerca-de-mirasol-_JM;1551302189;Arriendo;Casas;¡algarrobo: Arrienda Casa Amplia Cerca De Mirasol!;CLP;1000000;Camino A Mirasol, Punta Arenas, Magallanes;0;400;90;5;2
https://www.portalinmobiliario.com/MLC-1551005577-amplia-casa-sector-fitz-roy-_JM;1551005577;Arriendo;Casas;Amplia Casa, Sector Fitz Roy;CLP;575000;Amplia Casa, Sector Fitz Roy, Punta Arenas, Magallanes;4;100;118;3;2
https://www.portalinmobiliario.com/MLC-2781119888-ideal-para-oficinas-de-gobierno-o-privadas-_JM;2781119888;Arriendo;Casas;Ideal Para Oficinas De Gobierno O Privadas;CLP;3400000;Ideal Para Oficinas De Gobierno O Privadas, Punta Arenas, Magallanes;0;600;500;11;3
https://www.portalinmobiliario.com/MLC-2786242458-encantadora-casa-como-nueva-3-dormitorios-3-banos-_JM;2786242458;Arriendo;Casas;"Encantadora Casa Como Nueva; 3 Dormitorios, 3 Baños";CLP;800000;Pasaje Ángel Legaza Norambuena, Punta Arenas, Magallanes;1;150;81;3;3
https://www.portalinmobiliario.com/MLC-1545966921-impecable-bellas-terminaciones-3-habitaciones-3-banos-_JM;1545966921;Arriendo;Casas;Impecable, Bellas Terminaciones, 3 Habitaciones, 3 Baños;CLP;800000;Pasaje Ángel Legaza Norambuena, Punta Arenas, Magallanes;1;150;81;3;3
https://www.portalinmobiliario.com/MLC-2739514616-gran-casa-central-para-oficinas-_JM;2739514616;Arriendo;Casas;Gran Casa Central Para Oficinas;UF;80;Libertador Bernardo O'higgins 443, Punta Arenas, Magallanes;;350;300;10;6
https://www.portalinmobiliario.com/MLC-1552800153-arriendo-a-institucion-a-dos-cuadras-de-plaza-de-armas-_JM;1552800153;Arriendo;Casas;Arriendo A Institucion A Dos Cuadras De Plaza De Armas.;UF;65;Juez Waldo Seguel 510, Punta Arenas, Punta Arenas, Magallanes;55;180;180;3;2
https://www.portalinmobiliario.com/MLC-2759498246-casa-en-arriendo-sector-sur-de-punta-arenas-_JM;2759498246;Arriendo;Casas;Casa En Arriendo Sector Sur De Punta Arenas;CLP;480000;Plaza Muñoz Gamero 799, Punta Arenas, Magallanes;;75;120;2;1
https://www.portalinmobiliario.com/MLC-1551009497-arriendo-de-casa-_JM;1551009497;Arriendo;Casas;Arriendo De Casa;CLP;1080000;C. Nueva 7, Punta Arenas, Punta Arenas, Magallanes;0;100.6;93.6;3;3
https://www.portalinmobiliario.com/MLC-1549585795-arrienda-amplia-casa-5d4b-5-est3-bod-sector-sur-parenas-_JM;1549585795;Arriendo;Casas;Arrienda Amplia Casa 5d/4b, 5 Est.3 Bod. Sector Sur P.arenas;CLP;3000000;Punta Arenas, Punta Arenas, Magallanes;;900;380;4;4
https://www.portalinmobiliario.com/MLC-2787314718-arrienda-amoblada-casa-2d2besthornillasavfrei-parenas-_JM;2787314718;Arriendo;Casas;Arrienda Amoblada Casa 2d/2b,est.hornillas/av.frei, P.arenas;CLP;500000;Hornillas 01225, Punta Arenas, Magallanes Y La Antártica Chilena, Chile, Punta Arenas, Magallanes;;144;68;2;2
https://www.portalinmobiliario.com/MLC-1505848593-gran-propiedad-en-venta-en-villa-los-alpes-_JM;1505848593;Venta;Casas;Gran Propiedad En Venta En Villa Los Alpes;UF;13972;Punta Arenas, Punta Arenas, Magallanes;20.0;680.0;195.0;4;4
https://www.portalinmobiliario.com/MLC-1523395715-vendemos-casa-perfecta-para-tu-familia-3d-3b-cc-_JM;1523395715;Venta;Casas;Vendemos Casa Perfecta Para Tu Familia 3d 3b Cc;UF;5770;Calle 5 , Terrazas Del Estrecho, Punta Arenas, Magallanes;12.0;220.0;110.0;3;3
https://www.portalinmobiliario.com/MLC-2470385708-hermosa-casa-sector-norte-punta-arenas-_JM;2470385708;Venta;Casas;Hermosa Casa Sector Norte Punta Arenas;UF;16000;Punta Arenas, Punta Arenas, Magallanes;13.0;504.0;244.0;4;4
https://www.portalinmobiliario.com/MLC-2737486012-acogedora-casa-en-arriendo-en-villa-sendero-austra-_JM;2737486012;Arriendo;Casas;Acogedora Casa En Arriendo En Villa Sendero Austra...;CLP;690000;Punta Arenas, Punta Arenas, Magallanes;15.0;132.0;73.0;3;2
https://www.portalinmobiliario.com/MLC-1541520413-casa-de-dos-pisos-4-dormitorios-living-comedor-cocina-_JM;1541520413;Venta;Casas;Casa De Dos Pisos, 4 Dormitorios, Living, Comedor, Cocina;CLP;249000000;Punta Arenas, Magallanes;;173.0;173.0;4;1
https://www.portalinmobiliario.com/MLC-2754210852-luminoso-y-amplio-departamento-sector-norte-_JM;2754210852;Arriendo;Departamentos;Luminoso Y Amplio Departamento - Sector Norte;CLP;710000;Calle Nueva 5, Punta Arenas, Magallanes;0.0;61.0;61.0;2;2
https://www.portalinmobiliario.com/MLC-1489718607-increible-casa-en-condominio-de-punta-arenas-_JM;1489718607;Venta;Casas;Increíble Casa En Condominio De Punta Arenas;UF;9000;Lt A-26 Condominio Los Vascos Punta Arenas, Punta Arenas, Magallanes;24.0;480.0;140.0;3;3
https://www.portalinmobiliario.com/MLC-1489755315-se-vende-propiedad-en-pleno-centro-de-punta-arenas-_JM;1489755315;Venta;Casas;Se Vende Propiedad En Pleno Centro De Punta Arenas...;CLP;600000000;Punta Arenas, Punta Arenas, Magallanes;109.0;229.0;519.0;13;13
https://www.portalinmobiliario.com/MLC-1547255287-arrendamos-grandes-y-comodos-espacios-3d-2b-_JM;1547255287;Arriendo;Casas;Arrendamos Grandes Y Comodos Espacios 3d 2b;CLP;1100000;Sector Centro, Punta Arenas, Magallanes;44.0;250.0;150.0;3;2
https://www.portalinmobiliario.com/MLC-2772080584-arriendo-casa-4d-1b-ccentral-sector-norte-av-esp-_JM;2772080584;Arriendo;Casas;Arriendo Casa 4d 1b Ccentral, Sector Norte Av Esp;CLP;800000;Hornillas, Punta Arenas, Magallanes;54.0;150.0;100.0;4;1
